EVENT_ID,CZ_NAME_STR,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,Rain Fall (In),DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,Latitude,Longitude,Wind Speed,Min Pressure,CAT,COUNTY RISK,Total Casualties,Total Cost
5717399,JONES (ZONE),9/1/1999,0,Tropical Storm,-999,0,0,0,3900000,NC,EST,2413568,Z,92,MHX,0,0,35.2,-73.6,60,986,0,2,0,3900000
5717396,EASTERN DARE (ZONE),9/1/1999,0,Tropical Storm,3.35,0,0,12000000,0,NC,EST,2413568,Z,103,MHX,0,0,35.2,-73.6,60,986,0,1,0,12000000
5717408,WESTERN HYDE (ZONE),9/1/1999,0,Tropical Storm,19.13,0,0,0,10000000,NC,EST,2413568,Z,81,MHX,0,0,35.2,-73.6,60,986,0,1,0,10000000
5717406,WASHINGTON (ZONE),9/1/1999,0,Tropical Storm,-999,0,0,0,3000000,NC,EST,2413568,Z,45,MHX,0,0,35.2,-73.6,60,986,0,1,0,3000000
5316690,EASTERN HYDE (ZONE),9/10/2002,500,Tropical Storm,4.9,0,0,55000,0,NC,EST,1143281,Z,104,MHX,0,0,33,-75.5,50,990,0,0,0,55000
5316597,EASTERN DARE (ZONE),9/10/2002,500,Tropical Storm,4.72,0,0,57000,0,NC,EST,1143281,Z,103,MHX,0,0,33,-75.5,50,990,0,0,0,57000
5316691,CARTERET (ZONE),9/10/2002,500,Tropical Storm,-999,0,0,2000,0,NC,EST,1143281,Z,95,MHX,0,0,33,-75.5,50,990,0,0,0,2000
5337314,CASWELL (ZONE),9/18/2003,1330,Tropical Storm,1.95,0,0,150000,0,NC,EST,1162666,Z,6,RNK,0,0,33.7,-75.2,90,956,1,0,0,150000
5337313,ROCKINGHAM (ZONE),9/18/2003,1400,Tropical Storm,-999,0,0,100000,0,NC,EST,1162666,Z,5,RNK,0,0,33.7,-75.2,90,956,1,0,0,100000
5337312,STOKES (ZONE),9/18/2003,1630,Tropical Storm,-999,0,0,50000,0,NC,EST,1162666,Z,4,RNK,0,0,33.7,-75.2,90,956,1,0,0,50000
5421647,CLAY (ZONE),9/16/2004,1840,Tropical Storm,-999,0,0,15000,0,NC,EST,1179785,Z,61,MRX,0,0,32.5,-87.4,50,975,0,2,0,15000
5421648,CHEROKEE (ZONE),9/16/2004,1845,Tropical Storm,-999,0,0,15000,0,NC,EST,1179786,Z,60,MRX,0,0,32.5,-87.4,50,975,0,0,0,15000
5525833,WESTERN HYDE (ZONE),8/31/2006,1200,Tropical Storm,-999,0,0,10000,0,NC,EST,1218288,Z,81,MHX,0,0,30.6,-79.9,55,995,0,0,0,10000
5525830,TYRRELL (ZONE),8/31/2006,1200,Tropical Storm,-999,0,0,10000,0,NC,EST,1218288,Z,46,MHX,0,0,30.6,-79.9,55,995,0,0,0,10000
5525831,WASHINGTON (ZONE),8/31/2006,1200,Tropical Storm,-999,0,0,10000,0,NC,EST,1218288,Z,45,MHX,0,0,30.6,-79.9,55,995,0,0,0,10000
5525832,WESTERN DARE (ZONE),8/31/2006,1200,Tropical Storm,-999,0,0,10000,0,NC,EST,1218288,Z,47,MHX,0,0,30.6,-79.9,55,995,0,0,0,10000
5525817,BEAUFORT (ZONE),8/31/2006,1200,Tropical Storm,-999,0,0,100000,0,NC,EST,1218288,Z,80,MHX,0,0,30.6,-79.9,55,995,0,0,0,100000
5525818,CARTERET (ZONE),8/31/2006,1200,Tropical Storm,-999,0,0,50000,0,NC,EST,1218288,Z,95,MHX,0,0,30.6,-79.9,55,995,0,0,0,50000
5525819,CRAVEN (ZONE),8/31/2006,1200,Tropical Storm,-999,0,0,25000,1200000,NC,EST,1218288,Z,93,MHX,0,0,30.6,-79.9,55,995,0,1,0,1225000
5525820,DUPLIN (ZONE),8/31/2006,1200,Tropical Storm,-999,0,0,100000,14000000,NC,EST,1218288,Z,90,MHX,0,0,30.6,-79.9,55,995,0,2,0,14100000
5525821,EASTERN DARE (ZONE),8/31/2006,1200,Tropical Storm,-999,0,0,50000,0,NC,EST,1218288,Z,103,MHX,0,0,30.6,-79.9,55,995,0,1,0,50000
5525822,EASTERN HYDE (ZONE),8/31/2006,1200,Tropical Storm,-999,0,0,10000,0,NC,EST,1218288,Z,104,MHX,0,0,30.6,-79.9,55,995,0,1,0,10000
5525823,GREENE (ZONE),8/31/2006,1200,Tropical Storm,-999,0,0,25000,1000000,NC,EST,1218288,Z,79,MHX,0,0,30.6,-79.9,55,995,0,1,0,1025000
5525824,JONES (ZONE),8/31/2006,1200,Tropical Storm,-999,0,0,125000,5000000,NC,EST,1218288,Z,92,MHX,0,0,30.6,-79.9,55,995,0,2,0,5125000
5525825,LENOIR (ZONE),8/31/2006,1200,Tropical Storm,-999,0,0,75000,1000000,NC,EST,1218288,Z,91,MHX,0,0,30.6,-79.9,55,995,0,1,0,1075000
5525826,MARTIN (ZONE),8/31/2006,1200,Tropical Storm,-999,0,0,25000,0,NC,EST,1218288,Z,29,MHX,0,0,30.6,-79.9,55,995,0,0,0,25000
5525827,ONSLOW (ZONE),8/31/2006,1200,Tropical Storm,-999,0,1,500000,0,NC,EST,1218288,Z,98,MHX,0,0,30.6,-79.9,55,995,0,1,1,500000
5525828,PAMLICO (ZONE),8/31/2006,1200,Tropical Storm,-999,0,0,10000,0,NC,EST,1218288,Z,94,MHX,0,0,30.6,-79.9,55,995,0,1,0,10000
5525829,PITT (ZONE),8/31/2006,1200,Tropical Storm,-999,0,0,25000,0,NC,EST,1218288,Z,44,MHX,0,0,31.9,-79.2,60,993,0,0,0,25000
5529209,BRUNSWICK (ZONE),8/31/2006,1830,Tropical Storm,-999,0,0,0,355000,NC,EST,1218621,Z,100,ILM,0,0,31.9,-79.2,60,993,0,1,0,355000
5529130,NEW HANOVER (ZONE),8/31/2006,1830,Tropical Storm,-999,0,0,0,47000,NC,EST,1218621,Z,101,ILM,0,0,31.9,-79.2,60,993,0,0,0,47000
5529129,PENDER (ZONE),8/31/2006,1830,Tropical Storm,-999,0,0,0,1200000,NC,EST,1218621,Z,97,ILM,0,0,31.9,-79.2,60,993,0,1,0,1200000
5529210,COLUMBUS (ZONE),8/31/2006,1830,Tropical Storm,-999,0,0,0,2900000,NC,EST,1218621,Z,99,ILM,0,0,31.9,-79.2,60,993,0,2,0,2900000
5531536,SAMPSON (ZONE),9/1/2006,200,Tropical Storm,-999,0,0,0,14000000,NC,EST,1220721,Z,89,RAH,0,0,33.76,-78.14,60,985,0,2,0,14000000
5531538,WAYNE (ZONE),9/1/2006,300,Tropical Storm,-999,0,0,0,1600000,NC,EST,1220723,Z,78,RAH,0,0,33.9,-78.1,60,985,0,1,0,1600000
5531544,NASH (ZONE),9/1/2006,500,Tropical Storm,-999,0,0,0,985000,NC,EST,1220729,Z,27,RAH,0,0,34.5,-78,50,985,0,1,0,985000
139263,EASTERN DARE (ZONE),9/5/2008,1200,Tropical Storm,1.04,0,0,10000,0,NC,EST-5,23869,Z,103,MHX,0,0,28.2,-78.5,55,980,0,0,0,10000
139271,GREENE (ZONE),9/5/2008,1200,Tropical Storm,-999,0,0,10000,0,NC,EST-5,23869,Z,79,MHX,0,0,28.2,-78.5,55,980,0,0,0,10000
139264,BEAUFORT (ZONE),9/5/2008,1200,Tropical Storm,1.08,0,0,20000,0,NC,EST-5,23869,Z,80,MHX,0,0,28.2,-78.5,55,980,0,0,0,20000
139265,WASHINGTON (ZONE),9/5/2008,1200,Tropical Storm,-999,0,0,10000,0,NC,EST-5,23869,Z,45,MHX,0,0,28.2,-78.5,55,980,0,0,0,10000
139266,JONES (ZONE),9/5/2008,1200,Tropical Storm,-999,0,0,20000,0,NC,EST-5,23869,Z,92,MHX,0,0,28.2,-78.5,55,980,0,0,0,20000
139268,CRAVEN (ZONE),9/5/2008,1200,Tropical Storm,0.81,0,0,10000,0,NC,EST-5,23869,Z,93,MHX,0,0,28.2,-78.5,55,980,0,0,0,10000
139260,ONSLOW (ZONE),9/5/2008,1200,Tropical Storm,1.32,0,0,20000,0,NC,EST-5,23869,Z,98,MHX,0,0,28.2,-78.5,55,980,0,0,0,20000
139267,PITT (ZONE),9/5/2008,1200,Tropical Storm,-999,0,0,10000,0,NC,EST-5,23869,Z,44,MHX,0,0,28.2,-78.5,55,980,0,0,0,10000
139269,LENOIR (ZONE),9/5/2008,1200,Tropical Storm,-999,0,0,10000,0,NC,EST-5,23869,Z,91,MHX,0,0,28.2,-78.5,55,980,0,0,0,10000
139272,MARTIN (ZONE),9/5/2008,1200,Tropical Storm,-999,0,0,10000,0,NC,EST-5,23869,Z,29,MHX,0,0,28.2,-78.5,55,980,0,0,0,10000
139273,TYRRELL (ZONE),9/5/2008,1200,Tropical Storm,-999,0,0,10000,0,NC,EST-5,23869,Z,46,MHX,0,0,28.2,-78.5,55,980,0,0,0,10000
136675,CAMDEN (ZONE),9/6/2008,400,Tropical Storm,-999,0,0,5000,0,NC,EST-5,23391,Z,16,AKQ,0,0,32.36,-79.13,60,980,0,0,0,5000
136676,CHOWAN (ZONE),9/6/2008,400,Tropical Storm,-999,0,0,5000,0,NC,EST-5,23391,Z,31,AKQ,0,0,32.36,-79.13,60,980,0,0,0,5000
136677,EASTERN CURRITUCK (ZONE),9/6/2008,400,Tropical Storm,-999,0,0,10000,0,NC,EST-5,23391,Z,102,AKQ,0,0,32.36,-79.13,60,980,0,0,0,10000
136683,PASQUOTANK (ZONE),9/6/2008,400,Tropical Storm,-999,0,0,5000,0,NC,EST-5,23391,Z,15,AKQ,0,0,32.36,-79.13,60,980,0,0,0,5000
136684,PERQUIMANS (ZONE),9/6/2008,400,Tropical Storm,-999,0,0,5000,0,NC,EST-5,23391,Z,32,AKQ,0,0,32.36,-79.13,60,980,0,0,0,5000
136685,WESTERN CURRITUCK (ZONE),9/6/2008,400,Tropical Storm,-999,0,0,10000,0,NC,EST-5,23391,Z,17,AKQ,0,0,32.36,-79.13,60,980,0,0,0,10000
344889,WASHINGTON (ZONE),8/26/2011,0,Tropical Storm,13.11,0,0,500000,15000000,NC,EST-5,57500,Z,45,MHX,0,0,27.7,-77.3,90,946,1,2,0,15500000
344885,PITT (ZONE),8/26/2011,0,Tropical Storm,12.32,2,0,10000000,38000000,NC,EST-5,57500,Z,44,MHX,0,0,27.7,-77.3,90,946,1,3,2,48000000
344867,GREENE (ZONE),8/26/2011,0,Tropical Storm,11.2,0,0,10000000,10000000,NC,EST-5,57500,Z,79,MHX,0,0,27.7,-77.3,90,946,1,2,0,20000000
344871,JONES (ZONE),8/26/2011,0,Tropical Storm,10.68,0,0,8000000,20000000,NC,EST-5,57500,Z,92,MHX,0,0,27.7,-77.3,90,946,1,2,0,28000000
344877,LENOIR (ZONE),8/26/2011,0,Tropical Storm,13.61,0,0,10000000,20000000,NC,EST-5,57500,Z,91,MHX,0,0,27.7,-77.3,90,946,1,3,0,30000000
344879,MARTIN (ZONE),8/26/2011,0,Tropical Storm,14.27,0,0,2000000,10000000,NC,EST-5,57500,Z,29,MHX,0,0,27.7,-77.3,90,946,1,2,0,12000000
344881,ONSLOW (ZONE),8/26/2011,0,Tropical Storm,11.7,0,0,10000000,15700000,NC,EST-5,57500,Z,98,MHX,0,1,27.7,-77.3,90,946,1,3,1,25700000
344861,DUPLIN (ZONE),8/26/2011,0,Tropical Storm,-999,0,0,10000000,10000000,NC,EST-5,57500,Z,90,MHX,0,0,27.7,-77.3,90,946,1,3,0,20000000
343869,COASTAL BRUNSWICK (ZONE),8/26/2011,1830,Tropical Storm,8.33,0,0,100000,0,NC,EST-5,57364,Z,110,ILM,0,0,31.1,-77.5,80,950,1,1,0,100000
343870,INLAND BRUNSWICK (ZONE),8/26/2011,1830,Tropical Storm,8.33,0,0,50000,0,NC,EST-5,57364,Z,109,ILM,0,0,31.1,-77.5,80,950,1,0,0,50000
343840,INLAND NEW HANOVER (ZONE),8/26/2011,1850,Tropical Storm,-999,0,0,1500000,0,NC,EST-5,57364,Z,107,ILM,0,0,31.1,-77.5,80,950,1,1,0,1500000
343835,COASTAL NEW HANOVER (ZONE),8/26/2011,1850,Tropical Storm,-999,0,0,1500000,0,NC,EST-5,57364,Z,108,ILM,0,0,31.1,-77.5,80,950,1,1,0,1500000
343850,COASTAL PENDER (ZONE),8/26/2011,2000,Tropical Storm,-999,0,0,1000000,0,NC,EST-5,57364,Z,106,ILM,0,0,31.59,-77.33,77,951,1,1,0,1000000
343851,INLAND PENDER (ZONE),8/26/2011,2000,Tropical Storm,-999,0,0,200000,0,NC,EST-5,57364,Z,105,ILM,0,0,31.59,-77.33,77,951,1,0,0,200000
342666,BERTIE (ZONE),8/27/2011,100,Tropical Storm,10.07,0,0,800000,5000000,NC,EST-5,57094,Z,30,AKQ,0,0,32.1,-77.1,75,952,1,2,0,5800000
342733,CHOWAN (ZONE),8/27/2011,100,Tropical Storm,-999,0,0,500000,1000000,NC,EST-5,57094,Z,31,AKQ,0,0,32.1,-77.1,75,952,1,2,0,1500000
342766,GATES (ZONE),8/27/2011,100,Tropical Storm,-999,0,0,500000,5000000,NC,EST-5,57094,Z,14,AKQ,0,0,32.1,-77.1,75,952,1,2,0,5500000
342782,HERTFORD (ZONE),8/27/2011,100,Tropical Storm,-999,0,0,500000,14000000,NC,EST-5,57094,Z,13,AKQ,0,0,32.1,-77.1,75,952,1,2,0,14500000
342792,NORTHAMPTON (ZONE),8/27/2011,100,Tropical Storm,-999,0,0,1700000,10500000,NC,EST-5,57094,Z,12,AKQ,0,0,32.1,-77.1,75,952,1,2,0,12200000
342797,PERQUIMANS (ZONE),8/27/2011,100,Tropical Storm,-999,0,0,500000,1000000,NC,EST-5,57094,Z,32,AKQ,0,0,32.1,-77.1,75,952,1,2,0,1500000
344888,ROCKINGHAM (ZONE),8/27/2011,800,Tropical Storm,-999,0,0,3000,0,NC,EST-5,57501,Z,5,RNK,0,0,34.09,-76.7,75,952,1,0,0,3000
344886,CASWELL (ZONE),8/27/2011,900,Tropical Storm,-999,0,0,2700,0,NC,EST-5,57501,Z,6,RNK,0,0,34.09,-76.7,75,952,0,0,0,2700
537735,EASTERN CURRITUCK (ZONE),7/4/2014,0,Tropical Storm,-999,0,0,10000,0,NC,EST-5,89214,Z,102,AKQ,0,0,34,-77.3,85,975,1,0,0,10000
660836,EASTERN CURRITUCK (ZONE),9/2/2016,1100,Tropical Storm,-999,0,0,10000,0,NC,EST-5,110352,Z,102,AKQ,0,0,31.4,-82.8,50,989,0,0,0,10000
660835,WESTERN CURRITUCK (ZONE),9/2/2016,1100,Tropical Storm,-999,0,0,5000,0,NC,EST-5,110352,Z,17,AKQ,0,0,31.4,-82.8,50,989,0,0,0,5000
661228,COASTAL NEW HANOVER (ZONE),9/2/2016,1530,Tropical Storm,7.86,0,0,25000,0,NC,EST-5,110738,Z,108,ILM,0,0,31.9,-82.04,50,989,0,0,0,25000
661238,ROBESON (ZONE),9/2/2016,1700,Tropical Storm,5.07,0,0,1000,0,NC,EST-5,110738,Z,87,ILM,0,0,32.4,-81.2,50,990,0,0,0,1000
657629,EASTERN DARE (ZONE),9/2/2016,1800,Tropical Storm,6.12,0,0,5400000,0,NC,EST-5,109780,Z,103,MHX,0,0,32.4,-81.2,50,990,0,0,0,5400000
656757,CARTERET (ZONE),9/2/2016,1800,Tropical Storm,8.66,0,0,5000,0,NC,EST-5,109780,Z,95,MHX,0,0,32.4,-81.2,50,990,0,0,0,5000
660159,STANLY (ZONE),9/2/2016,1830,Tropical Storm,-999,0,0,10000,0,NC,EST-5,110529,Z,73,RAH,0,0,32.4,-81.2,50,990,0,0,0,10000
660119,ANSON (ZONE),9/2/2016,1830,Tropical Storm,-999,0,0,10000,0,NC,EST-5,110529,Z,83,RAH,0,0,32.4,-81.2,50,990,0,0,0,10000
660124,MONTGOMERY (ZONE),9/2/2016,1835,Tropical Storm,-999,0,0,10000,0,NC,EST-5,110529,Z,74,RAH,0,0,32.4,-81.2,50,990,0,0,0,10000
660155,RICHMOND (ZONE),9/2/2016,1835,Tropical Storm,-999,0,0,2500,0,NC,EST-5,110529,Z,84,RAH,0,0,32.4,-81.2,50,990,0,0,0,2500
660122,HOKE (ZONE),9/2/2016,1840,Tropical Storm,-999,0,0,10000,0,NC,EST-5,110529,Z,86,RAH,0,0,32.4,-81.2,50,990,0,0,0,10000
660120,CUMBERLAND CO.,9/2/2016,1840,Tropical Storm,-999,0,0,10000,0,NC,EST-5,110529,C,51,RAH,0,0,32.4,-81.2,50,990,0,0,0,10000
660158,SCOTLAND (ZONE),9/2/2016,1840,Tropical Storm,-999,0,0,10000,0,NC,EST-5,110529,Z,85,RAH,0,0,32.4,-81.2,50,990,0,0,0,10000
660123,LEE (ZONE),9/2/2016,1845,Tropical Storm,-999,0,0,10000,0,NC,EST-5,110529,Z,76,RAH,0,0,32.98,-80.23,50,990,0,0,0,10000
661236,ROBESON (ZONE),9/2/2016,2045,Tropical Storm,5.07,0,0,10000,0,NC,EST-5,110738,Z,87,ILM,0,0,32.98,-80.23,50,990,0,0,0,10000
660125,MOORE (ZONE),9/2/2016,2100,Tropical Storm,-999,0,0,10000,0,NC,EST-5,110529,Z,75,RAH,0,0,32.98,-80.23,50,990,0,0,0,10000
660157,SAMPSON (ZONE),9/2/2016,2120,Tropical Storm,-999,0,0,10000,0,NC,EST-5,110529,Z,89,RAH,0,0,32.98,-80.23,50,990,0,0,0,10000
660160,WAKE (ZONE),9/2/2016,2245,Tropical Storm,-999,0,0,20000,0,NC,EST-5,110529,Z,41,RAH,0,0,32.98,-80.23,50,990,0,0,0,20000
660161,WILSON (ZONE),9/3/2016,850,Tropical Storm,-999,0,0,5000,0,NC,EST-5,110529,Z,43,RAH,0,0,35.43,-76.3,57,994,0,0,0,5000
663564,COLUMBUS (ZONE),10/8/2016,500,Tropical Storm,13.87,1,0,91000000,0,NC,EST-5,110904,Z,99,ILM,0,0,34.7,-76,70,983,0,2,1,91000000
787009,BEAUFORT (ZONE),9/13/2018,800,Tropical Storm,-999,0,0,4240000,0,NC,EST-5,130979,Z,80,MHX,0,0,32.78,-74.66,97,954,2,0,0,4240000
787010,PAMLICO (ZONE),9/13/2018,800,Tropical Storm,14.32,0,0,29900000,0,NC,EST-5,130979,Z,94,MHX,0,0,32.78,-74.66,97,954,2,2,0,29900000
787005,DUPLIN (ZONE),9/13/2018,800,Tropical Storm,26.26,0,0,98300000,0,NC,EST-5,130979,Z,90,MHX,0,0,32.78,-74.66,97,954,2,2,0,98300000
787018,WASHINGTON (ZONE),9/13/2018,800,Tropical Storm,-999,0,0,14000,0,NC,EST-5,130979,Z,45,MHX,0,0,32.78,-74.66,97,954,2,0,0,14000
787015,TYRRELL (ZONE),9/13/2018,800,Tropical Storm,-999,0,0,1170000,0,NC,EST-5,130979,Z,46,MHX,0,0,32.78,-74.66,97,954,2,1,0,1170000
787013,WESTERN HYDE (ZONE),9/13/2018,800,Tropical Storm,-999,0,0,13800000,0,NC,EST-5,130979,Z,81,MHX,0,0,32.78,-74.66,97,954,2,2,0,13800000
787016,GREENE (ZONE),9/13/2018,800,Tropical Storm,11.4,0,0,200000,0,NC,EST-5,130979,Z,79,MHX,0,0,32.78,-74.66,97,954,2,0,0,200000
787012,LENOIR (ZONE),9/13/2018,800,Tropical Storm,18.36,0,0,43200000,0,NC,EST-5,130979,Z,91,MHX,0,0,32.78,-74.66,97,954,2,2,0,43200000
787011,JONES (ZONE),9/13/2018,800,Tropical Storm,-999,0,0,32800000,0,NC,EST-5,130979,Z,92,MHX,0,0,32.78,-74.66,97,954,2,2,0,32800000
785729,HARNETT (ZONE),9/13/2018,1600,Tropical Storm,12.01,0,0,1000000,0,NC,EST-5,131166,Z,77,RAH,0,0,33.37,-75.58,92,953,1,1,0,1000000
787175,WILSON (ZONE),9/13/2018,1600,Tropical Storm,10.82,0,0,1000000,0,NC,EST-5,131166,Z,43,RAH,0,0,33.37,-75.58,92,953,1,1,0,1000000
785718,HOKE (ZONE),9/13/2018,1600,Tropical Storm,13.27,0,0,1000000,0,NC,EST-5,131166,Z,86,RAH,0,0,33.37,-75.58,92,953,1,1,0,1000000
787172,JOHNSTON (ZONE),9/13/2018,1600,Tropical Storm,-999,0,0,1000000,0,NC,EST-5,131166,Z,42,RAH,0,0,33.37,-75.58,92,953,1,1,0,1000000
785716,WAYNE (ZONE),9/13/2018,1600,Tropical Storm,25.18,0,0,1000000,0,NC,EST-5,131166,Z,78,RAH,0,1,33.37,-75.58,92,953,1,1,1,1000000
785715,CUMBERLAND (ZONE),9/13/2018,1600,Tropical Storm,18.38,0,0,1500000,0,NC,EST-5,131166,Z,88,RAH,0,2,33.37,-75.58,92,953,1,1,2,1500000
787187,NASH (ZONE),9/13/2018,1600,Tropical Storm,8.56,0,0,500000,0,NC,EST-5,131166,Z,27,RAH,0,0,33.37,-75.58,92,953,1,1,0,500000
787174,SCOTLAND (ZONE),9/13/2018,1600,Tropical Storm,19.66,0,0,1000000,0,NC,EST-5,131166,Z,85,RAH,0,0,33.37,-75.58,92,953,1,1,0,1000000
785711,SAMPSON (ZONE),9/13/2018,1600,Tropical Storm,15.22,0,0,1000000,0,NC,EST-5,131166,Z,89,RAH,0,2,33.37,-75.58,92,953,1,1,2,1000000
787185,EDGECOMBE (ZONE),9/13/2018,1600,Tropical Storm,-999,0,0,500000,0,NC,EST-5,131166,Z,28,RAH,0,0,33.37,-75.58,92,953,1,1,0,500000
787173,LEE (ZONE),9/13/2018,2300,Tropical Storm,12.07,0,0,1000000,0,NC,EST-5,131166,Z,76,RAH,0,0,33.82,-76.27,90,952,1,0,0,1000000
787192,CHATHAM (ZONE),9/13/2018,2300,Tropical Storm,-999,0,0,1000000,0,NC,EST-5,131166,Z,40,RAH,0,0,33.82,-76.27,90,952,1,1,0,1000000
787775,WAKE (ZONE),9/13/2018,2300,Tropical Storm,-999,0,0,1000000,0,NC,EST-5,131166,Z,41,RAH,0,0,33.82,-76.27,90,952,1,1,0,1000000
787769,FRANKLIN (ZONE),9/13/2018,2300,Tropical Storm,-999,0,0,500000,0,NC,EST-5,131166,Z,26,RAH,0,0,33.82,-76.27,90,952,1,1,0,500000
787778,RICHMOND (ZONE),9/13/2018,2300,Tropical Storm,12.56,0,0,1000000,0,NC,EST-5,131166,Z,84,RAH,0,0,33.82,-76.27,90,952,1,1,0,1000000
787776,MOORE (ZONE),9/13/2018,2300,Tropical Storm,-999,0,0,1000000,0,NC,EST-5,131166,Z,75,RAH,0,0,33.82,-76.27,90,952,1,1,0,1000000
787767,DURHAM (ZONE),9/14/2018,1751,Tropical Storm,10.98,0,0,0,25000,NC,EST-5,131166,Z,25,RAH,0,0,34,-78.4,65,969,0,0,0,25000
787774,MONTGOMERY (ZONE),9/15/2018,530,Tropical Storm,14.57,0,0,500000,0,NC,EST-5,131166,Z,74,RAH,0,0,33.7,-79.3,55,986,0,1,0,500000
787176,ANSON (ZONE),9/15/2018,530,Tropical Storm,-999,0,0,500000,0,NC,EST-5,131166,Z,83,RAH,0,0,33.7,-79.3,55,986,0,1,0,500000
787777,STANLY (ZONE),9/15/2018,530,Tropical Storm,-999,0,0,500000,0,NC,EST-5,131166,Z,73,RAH,0,0,33.59,-79.63,52,994,0,1,0,500000
786496,ROBESON (ZONE),9/15/2018,1509,Tropical Storm,18.54,0,0,40000,0,NC,EST-5,130719,Z,87,ILM,0,0,33.59,-79.63,52,994,0,0,0,40000
786497,ROBESON (ZONE),9/15/2018,1529,Tropical Storm,18.54,0,0,20000,0,NC,EST-5,130719,Z,87,ILM,0,0,35,-82.2,25,1007,-1,0,0,20000
791223,COLUMBUS (ZONE),10/11/2018,1020,Tropical Storm,-999,0,0,1000,0,NC,EST-5,132241,Z,99,ILM,0,0,33.43,-82.48,47,983,0,0,0,1000
791108,ALEXANDER (ZONE),10/11/2018,1100,Tropical Storm,-999,0,0,1000,0,NC,EST-5,132213,Z,35,GSP,0,0,34.1,-81.7,45,987,0,0,0,1000
789610,ALAMANCE (ZONE),10/11/2018,1100,Tropical Storm,-999,0,0,500000,0,NC,EST-5,131955,Z,23,RAH,0,0,34.1,-81.7,45,987,0,1,0,500000
789609,CHATHAM (ZONE),10/11/2018,1100,Tropical Storm,-999,0,0,500000,0,NC,EST-5,131955,Z,40,RAH,0,0,34.1,-81.7,45,987,0,1,0,500000
789606,RANDOLPH (ZONE),10/11/2018,1100,Tropical Storm,-999,0,0,500000,0,NC,EST-5,131955,Z,39,RAH,0,0,34.1,-81.7,45,987,0,1,0,500000
789608,DAVIDSON (ZONE),10/11/2018,1100,Tropical Storm,4.87,0,0,500000,0,NC,EST-5,131955,Z,38,RAH,0,0,34.1,-81.7,45,987,0,1,0,500000
789621,MOORE (ZONE),10/11/2018,1100,Tropical Storm,-999,0,0,100000,0,NC,EST-5,131955,Z,75,RAH,0,0,34.1,-81.7,45,987,0,0,0,100000
789617,STANLY (ZONE),10/11/2018,1100,Tropical Storm,-999,0,0,50000,0,NC,EST-5,131955,Z,73,RAH,0,0,34.1,-81.7,45,987,0,0,0,50000
789604,FORSYTH (ZONE),10/11/2018,1100,Tropical Storm,-999,0,0,500000,0,NC,EST-5,131955,Z,21,RAH,0,0,34.1,-81.7,45,987,0,1,0,500000
789600,GUILFORD (ZONE),10/11/2018,1100,Tropical Storm,4.41,0,0,1500000,0,NC,EST-5,131955,Z,22,RAH,0,0,34.1,-81.7,45,987,0,2,0,1500000
789623,HOKE (ZONE),10/11/2018,1100,Tropical Storm,-999,0,0,25000,0,NC,EST-5,131955,Z,86,RAH,0,0,34.1,-81.7,45,987,0,0,0,25000
789622,SCOTLAND (ZONE),10/11/2018,1100,Tropical Storm,-999,0,0,25000,0,NC,EST-5,131955,Z,85,RAH,0,0,34.1,-81.7,45,987,0,0,0,25000
789620,RICHMOND (ZONE),10/11/2018,1100,Tropical Storm,2.85,0,0,50000,0,NC,EST-5,131955,Z,84,RAH,0,0,34.1,-81.7,45,987,0,0,0,50000
789619,MONTGOMERY (ZONE),10/11/2018,1100,Tropical Storm,4.11,0,0,50000,0,NC,EST-5,131955,Z,74,RAH,0,0,34.1,-81.7,45,987,0,0,0,50000
789618,ANSON (ZONE),10/11/2018,1100,Tropical Storm,6.29,0,0,50000,0,NC,EST-5,131955,Z,83,RAH,0,0,34.1,-81.7,45,987,0,0,0,50000
791119,UNION (ZONE),10/11/2018,1100,Tropical Storm,3.38,0,0,5000,0,NC,EST-5,132213,Z,82,GSP,0,0,34.1,-81.7,45,987,0,0,0,5000
791118,ROWAN (ZONE),10/11/2018,1100,Tropical Storm,0.41,0,0,1000,0,NC,EST-5,132213,Z,57,GSP,0,0,34.1,-81.7,45,987,0,0,0,1000
791117,MECKLENBURG (ZONE),10/11/2018,1100,Tropical Storm,2.89,0,0,5000,0,NC,EST-5,132213,Z,71,GSP,0,0,34.1,-81.7,45,987,0,0,0,5000
791116,LINCOLN (ZONE),10/11/2018,1100,Tropical Storm,-999,0,0,1000,0,NC,EST-5,132213,Z,69,GSP,0,0,34.1,-81.7,45,987,0,0,0,1000
791115,IREDELL (ZONE),10/11/2018,1100,Tropical Storm,-999,0,0,20000,0,NC,EST-5,132213,Z,36,GSP,0,0,34.1,-81.7,45,987,0,0,0,20000
791113,GASTON (ZONE),10/11/2018,1100,Tropical Storm,3.37,0,0,1000,0,NC,EST-5,132213,Z,70,GSP,0,0,34.1,-81.7,45,987,0,0,0,1000
791112,DAVIE (ZONE),10/11/2018,1100,Tropical Storm,-999,0,0,1000,0,NC,EST-5,132213,Z,37,GSP,0,0,34.1,-81.7,45,987,0,0,0,1000
